Company / 公司,Loan Type / 贷款类型,Product Name / 产品名称,Required Documents / 所需文件,Features / 产品特点,Benefits / 优势福利,Fees & Charges / 费用收费,Tenure / 期限,Interest Rate / 利率,Application Form URL / 申请表链接,Product Disclosure URL / 产品披露链接,Terms & Conditions URL / 条款条件链接,Preferred Customer / 目标客户,Source URL / 来源链接
RHB Bank Berhad,CREDIT_CARD,RHB Visa Ocean Harmoni Debit Card-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0.5%,,,,所有客户,https://www.rhbgroup.com/islamic/cards
RHB Bank Berhad,CREDIT_CARD,RHB Visa Signature Credit Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,6%,,,,所有客户,https://www.rhbgroup.com/personal/cards/credit-cards/overview/index.html
RHB Bank Berhad,CREDIT_CARD,RHB World MasterCard Credit Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,6%,,,,所有客户,https://www.rhbgroup.com/personal/cards/credit-cards/overview/index.html
RHB Bank Berhad,CREDIT_CARD,RHB World MasterCard Credit Card-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,6%,,,,所有客户,https://www.rhbgroup.com/personal/cards/credit-cards/overview/index.html
RHB Bank Berhad,FIXED_DEPOSIT,Commodity Murabahah Deposit-i Calculator,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/products-services/index.html
RHB Bank Berhad,FIXED_DEPOSIT,List of Insured Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/others/register-eligible-deposits/index.html
RHB Bank Berhad,FIXED_DEPOSIT,List of RHB Deposit Products Registered with PIDM,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/others/register-eligible-deposits/index.html
RHB Bank Berhad,FIXED_DEPOSIT,List of RHB Islamic Deposit Products Registered with PIDM,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/others/register-eligible-deposits/index.html
RHB Bank Berhad,FIXED_DEPOSIT,RHB Commodity Murabahah Deposit-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB Commodity Murabahah Deposit-i Eligibility,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB Commodity Murabahah Deposit-i Highlights & Benefits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB Commodity Murabahah Deposit-i Rates of Return,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB Fixed Deposit (FD)/Commodity Murabahah Deposit‑i (CMD‑i),请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,3.55%,,,,所有客户,https://www.rhbgroup.com/overview/business/index.html
RHB Bank Berhad,FIXED_DEPOSIT,RHB Insured Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/others/register-eligible-deposits/index.html
RHB Bank Berhad,FIXED_DEPOSIT,RHB Ordinary Fixed Deposit,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB P.A.Y.S Fixed Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,RHB Senior Fixed Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,FIXED_DEPOSIT,Safe Deposit Box,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,8%,,,,所有客户,https://www.rhbgroup.com/personal/safe-deposit-box/index.html
RHB Bank Berhad,FIXED_DEPOSIT,Term Deposits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,1.75%,,,,所有客户,https://www.rhbgroup.com/islamic/deposits/commodity-murabahah-deposit-i/index.html?utm_source=Campaign&utm_medium=INLP&utm_campaign=24DPCMDi
RHB Bank Berhad,OTHER,Financial Loans & Services,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/business/industry/online-business/index.html
RHB Bank Berhad,OTHER,Green Financing Scheme,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,3.55%,,,,所有客户,https://www.rhbgroup.com/overview/business/index.html
RHB Bank Berhad,OTHER,Multiple cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0%,,,,所有客户,https://www.rhbgroup.com/islamic/cards/debit-cards/rhb-corporate-mydebit-card-i/index.html
RHB Bank Berhad,OTHER,Our Cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0.5%,,,,所有客户,https://www.rhbgroup.com/islamic/cards
RHB Bank Berhad,OTHER,Provide a copy of your identity card and/or passport,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/islamic/cards/debit-cards/rhb-multi-currency-visa-debit-card-i/index.html
RHB Bank Berhad,OTHER,RHB Corporate Card,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/business/industry/startups/index.html
RHB Bank Berhad,OTHER,RHB Domestic Trade Financing,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/business/industry/retail-trader/index.html
RHB Bank Berhad,OTHER,RHB Multicurrency Card Benefits,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/islamic/cards/debit-cards/rhb-premier-multicurrency-visa-debit-card-i/index.html
RHB Bank Berhad,OTHER,RHB Visa Debit Chibi Batman-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0.5%,,,,所有客户,https://www.rhbgroup.com/islamic/cards
RHB Bank Berhad,OTHER,RHB Visa Debit Chibi Superman-i,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0.5%,,,,所有客户,https://www.rhbgroup.com/islamic/cards
RHB Bank Berhad,OTHER,Wish to apply for a new RHB Card/-i?,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,0.5%,,,,所有客户,https://www.rhbgroup.com/islamic/cards/debit-cards/rhb-ocean-harmony-debit-card-i/index.html
RHB Bank Berhad,OVERDRAFT,Cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/products-services/index.html
RHB Bank Berhad,OVERDRAFT,Commercial Card & Merchant Solutions,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/products-services/index.html
RHB Bank Berhad,OVERDRAFT,Financing,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/products-services/index.html
RHB Bank Berhad,SME_LOAN,Business Loans,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/products-services/index.html
RHB Bank Berhad,SME_LOAN,RHB BizPower SME Business Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/business/industry/online-business/index.html
RHB Bank Berhad,SME_LOAN,RHB BizPower SME Property Loan,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com/business/industry/retailer/index.html
RHB Bank Berhad,SME_LOAN,RHB Financing (SME) Mobile App,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,3.55%,,,,所有客户,https://www.rhbgroup.com/overview/business/index.html
RHB Islamic Bank Berhad,OTHER,Get a Loan,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.rhbgroup.com
RinggitPlus,CREDIT_CARD,Credit Cards,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,CREDIT_CARD,Top Credit Card Comparisons,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,CREDIT_CARD,Why Was Your Loan or Credit Card Application Rejected?,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,OTHER,Top Loan Comparisons,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,PERSONAL_LOAN,Find The Right Personal Loan For You,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,PERSONAL_LOAN,Personal Loans,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
RinggitPlus,SME_LOAN,Business Loans,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://ringgitplus.com/
SME Bank,OTHER,Contract Financing,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.smebank.com.my/financing
SME Bank,OTHER,Revision on Base Financing Rate (BFR),请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.smebank.com.my/
SME Bank,SME_LOAN,SME Financing Programmes,请访问银行官网,请访问银行官网,请访问银行官网,请联系银行,请联系银行,请联系银行,,,,所有客户,https://www.smebank.com.my/financing
Standard Chartered Bank Malaysia Berhad,CREDIT_CARD,Journey credit card,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,CREDIT_CARD,Notification of Credit Card sign-up gift,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,CREDIT_CARD,Other Credit Card Features,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/credit-cards
Standard Chartered Bank Malaysia Berhad,CREDIT_CARD,Revision to the Client Terms and Product Terms for Credit Card,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,CREDIT_CARD,Visa Platinum credit card,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,FIXED_DEPOSIT,Earn 3.50% p.a. returns on 12 months Fixed Deposit/Term Deposit-i,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my
Standard Chartered Bank Malaysia Berhad,FIXED_DEPOSIT,"Notice of Revision to Young Savers, Fixed Deposit and Term Deposit-i Board Rate",请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,FIXED_DEPOSIT,"Revised Fixed Deposit, Term Deposit-i and Young Saver Rates",请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,OTHER,Simple financing solutions,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my/personal
Standard Chartered Bank Malaysia Berhad,OTHER,Up to 6.00% p.a. on your deposits,请访问银行官网了解详情,请访问银行官网了解详情,请访问银行官网了解详情,请联系银行,请联系银行,6.00%,,,,所有客户,https://www.sc.com/my
